,pv_aggregated_capacity_factor,onshore_aggregated_capacity_factor,offshore_aggregated_capacity_factor,Date,aggregated_demand
0,0.0,0.2318048,0.3276644,2030-01-01 00:00:00,6806.922363843849
1,0.0,0.24310320000000002,0.3430262,2030-01-01 01:00:00,6658.033554649657
2,0.0,0.25196120000000005,0.35035540000000004,2030-01-01 02:00:00,6603.474879490292
3,0.0,0.24500760000000002,0.3423622,2030-01-01 03:00:00,6589.097683116379
4,0.0,0.23279579999999997,0.3236266,2030-01-01 04:00:00,6656.570667728176
5,0.0,0.221236,0.30322820000000006,2030-01-01 05:00:00,7580.1591443532225
6,0.0,0.20942660000000002,0.2870532,2030-01-01 06:00:00,8591.224577823628
7,0.0,0.1930628,0.2745094,2030-01-01 07:00:00,9346.188652874956
8,0.073,0.1786604,0.2661432,2030-01-01 08:00:00,9396.910178117147
9,0.218,0.16120980000000001,0.2574182,2030-01-01 09:00:00,9141.150963404572
10,0.29,0.146097,0.251228,2030-01-01 10:00:00,8733.935318644235
11,0.285,0.1332506,0.23953280000000002,2030-01-01 11:00:00,8510.802268810376
12,0.214,0.12102059999999999,0.2211834,2030-01-01 12:00:00,8428.691375220058
13,0.109,0.1144842,0.20742540000000004,2030-01-01 13:00:00,8390.226771927044
14,0.014,0.1155276,0.2034536,2030-01-01 14:00:00,8431.624272068002
15,0.0,0.11765160000000001,0.2120034,2030-01-01 15:00:00,8745.267257271216
16,0.0,0.12364280000000001,0.22935540000000004,2030-01-01 16:00:00,9070.254933901153
17,0.0,0.1289056,0.24239680000000002,2030-01-01 17:00:00,8912.778906659556
18,0.0,0.13541899999999998,0.2502768000000001,2030-01-01 18:00:00,8764.24305169281
19,0.0,0.1454718,0.25989439999999997,2030-01-01 19:00:00,8524.990457732998
20,0.0,0.158536,0.26615740000000004,2030-01-01 20:00:00,8028.654911102616
21,0.0,0.171903,0.270629,2030-01-01 21:00:00,7541.4699184880665
22,0.0,0.17953380000000002,0.2736134,2030-01-01 22:00:00,7154.683173369947
23,0.0,0.18215,0.276365,2030-01-01 23:00:00,6737.507050275373
24,0.0,0.1913262,0.2819202,2030-01-02 00:00:00,6367.92570247925
25,0.0,0.2023104,0.287972,2030-01-02 01:00:00,6278.067767083743
26,0.0,0.20055399999999998,0.28413760000000005,2030-01-02 02:00:00,6288.079701618095
27,0.0,0.204605,0.2923816,2030-01-02 03:00:00,6259.7046473420705
28,0.0,0.21089539999999998,0.2999568,2030-01-02 04:00:00,6480.654877596429
29,0.0,0.21004,0.2998664,2030-01-02 05:00:00,7501.403208380525
30,0.0,0.2008372,0.2987638,2030-01-02 06:00:00,8532.027967425018
31,0.0,0.20320519999999997,0.30560899999999996,2030-01-02 07:00:00,9161.371966132849
32,0.007,0.1988448,0.30431939999999996,2030-01-02 08:00:00,9110.456584578218
33,0.028,0.18172379999999996,0.2999888,2030-01-02 09:00:00,8898.983014348454
34,0.052,0.1747184,0.3079508,2030-01-02 10:00:00,8626.326676502515
35,0.071,0.18641459999999999,0.328594,2030-01-02 11:00:00,8436.717428698561
36,0.065,0.22761599999999999,0.3714132,2030-01-02 12:00:00,8337.793866700986
37,0.03,0.254843,0.41391520000000004,2030-01-02 13:00:00,8270.37712675711
38,0.002,0.264247,0.4412188,2030-01-02 14:00:00,8242.825695030388
39,0.0,0.2893376,0.4717922,2030-01-02 15:00:00,8491.549848874605
40,0.0,0.3128664,0.5037256,2030-01-02 16:00:00,8837.598413687278
41,0.0,0.3394434,0.5351056,2030-01-02 17:00:00,8774.783529087274
42,0.0,0.3611206,0.5522425999999999,2030-01-02 18:00:00,8608.271565334802
43,0.0,0.3683926,0.5502646,2030-01-02 19:00:00,8354.298891323593
44,0.0,0.3676666,0.542931,2030-01-02 20:00:00,7957.246254811353
45,0.0,0.35369599999999995,0.5289164000000002,2030-01-02 21:00:00,7466.383133268035
46,0.0,0.34794939999999996,0.5190506,2030-01-02 22:00:00,7097.58975024686
47,0.0,0.34469140000000004,0.5118712000000001,2030-01-02 23:00:00,6675.7600906942625
48,0.0,0.3363691999999999,0.49618199999999996,2030-01-03 00:00:00,6685.51017106504
49,0.0,0.31958980000000003,0.4724044,2030-01-03 01:00:00,6558.581702819376
50,0.0,0.297042,0.44399639999999996,2030-01-03 02:00:00,6548.765598929347
51,0.0,0.2821904,0.4224705999999999,2030-01-03 03:00:00,6645.631129263695
52,0.0,0.26950280000000004,0.40414380000000005,2030-01-03 04:00:00,6926.516762010627
53,0.0,0.258149,0.3904376,2030-01-03 05:00:00,8067.65275787821
54,0.0,0.24647799999999997,0.3810894,2030-01-03 06:00:00,9106.427328202302
55,0.0,0.240132,0.3768852,2030-01-03 07:00:00,9720.54016816734
56,0.007,0.2324082,0.368753,2030-01-03 08:00:00,9678.194950622805
57,0.034,0.2113528,0.34577080000000004,2030-01-03 09:00:00,9477.589358548401
58,0.056,0.1885122,0.312703,2030-01-03 10:00:00,9250.849310206058
59,0.061,0.1689788,0.2811676,2030-01-03 11:00:00,9062.636194151919
60,0.045,0.156742,0.2612478,2030-01-03 12:00:00,8980.354144661576
61,0.02,0.1540302,0.2562586,2030-01-03 13:00:00,8877.72304484751
62,0.002,0.16263480000000002,0.2624288,2030-01-03 14:00:00,8926.140361603713
63,0.0,0.1833936,0.2798002,2030-01-03 15:00:00,9171.569385289582
64,0.0,0.1978952,0.292812,2030-01-03 16:00:00,9560.787675637304
65,0.0,0.2037246,0.2944178,2030-01-03 17:00:00,9594.446517161396
66,0.0,0.2102346,0.2918408,2030-01-03 18:00:00,9448.643749414325
67,0.0,0.21415299999999998,0.2873274,2030-01-03 19:00:00,9196.437082974824
68,0.0,0.22214240000000002,0.2848176,2030-01-03 20:00:00,8783.730689995667
69,0.0,0.2282248,0.2810126,2030-01-03 21:00:00,8225.847971385705
70,0.0,0.23185340000000002,0.2790288,2030-01-03 22:00:00,7841.88215695881
71,0.0,0.23848600000000003,0.2839264,2030-01-03 23:00:00,7388.160289274801
72,0.0,0.24113240000000005,0.2885448,2030-01-04 00:00:00,7640.911766175717
73,0.0,0.236497,0.285922,2030-01-04 01:00:00,7521.27829469479
74,0.0,0.2245398,0.27546599999999993,2030-01-04 02:00:00,7561.850470452479
75,0.0,0.212587,0.2648998,2030-01-04 03:00:00,7726.3274285856905
76,0.0,0.2011378,0.25318779999999996,2030-01-04 04:00:00,8063.364932481414
77,0.0,0.188087,0.2376898,2030-01-04 05:00:00,9341.284073724386
78,0.0,0.1749958,0.22256080000000003,2030-01-04 06:00:00,10506.33414551809
79,0.0,0.16333519999999999,0.2079936,2030-01-04 07:00:00,11235.762179551923
80,0.045,0.14791079999999998,0.18953440000000002,2030-01-04 08:00:00,11170.845384123733
81,0.146,0.12404180000000001,0.1641254,2030-01-04 09:00:00,10904.31113767589
82,0.224,0.10180719999999999,0.1414818,2030-01-04 10:00:00,10360.086223254311
83,0.24,0.0867048,0.1285238,2030-01-04 11:00:00,10101.478930215402
84,0.193,0.08068620000000001,0.1221314,2030-01-04 12:00:00,9991.112324655824
85,0.096,0.0811328,0.12242040000000001,2030-01-04 13:00:00,9877.586929168776
86,0.015,0.08598900000000001,0.12520840000000003,2030-01-04 14:00:00,9892.789186530143
87,0.0,0.0828626,0.12042840000000002,2030-01-04 15:00:00,10258.175712614697
88,0.0,0.07200500000000001,0.11348520000000002,2030-01-04 16:00:00,10730.781204854356
89,0.0,0.06456140000000002,0.11580059999999999,2030-01-04 17:00:00,10880.1284372033
90,0.0,0.0664166,0.1320112,2030-01-04 18:00:00,10795.557179275109
91,0.0,0.0774154,0.1540686,2030-01-04 19:00:00,10607.962019219352
92,0.0,0.09262019999999999,0.17221699999999998,2030-01-04 20:00:00,10168.73574555536
93,0.0,0.10509680000000002,0.1903086,2030-01-04 21:00:00,9602.015763043226
94,0.0,0.1144266,0.21064080000000002,2030-01-04 22:00:00,8844.67436689148
95,0.0,0.12403339999999999,0.2290456,2030-01-04 23:00:00,8337.610690768423
96,0.0,0.1318268,0.24372619999999995,2030-01-05 00:00:00,7632.23540282117
97,0.0,0.13529280000000002,0.26057600000000003,2030-01-05 01:00:00,7474.553879772244
98,0.0,0.1642924,0.2912876,2030-01-05 02:00:00,7195.90348166747
99,0.0,0.1903946,0.32971500000000004,2030-01-05 03:00:00,7125.614667508316
100,0.0,0.2169966,0.3659198,2030-01-05 04:00:00,7357.328255073802
101,0.0,0.2485294,0.3988826,2030-01-05 05:00:00,8283.544015499094
102,0.0,0.27098140000000004,0.4132014,2030-01-05 06:00:00,9280.90993369033
103,0.0,0.285571,0.4228948,2030-01-05 07:00:00,9873.093965862288
104,0.026,0.2988522,0.4374888,2030-01-05 08:00:00,9647.5875853388
105,0.065,0.31046640000000003,0.4521752,2030-01-05 09:00:00,9356.961234278639
106,0.066,0.324633,0.4611794000000001,2030-01-05 10:00:00,8911.948951247403
107,0.045,0.35326319999999994,0.4553900000000001,2030-01-05 11:00:00,8550.016031562898
108,0.037,0.3762404,0.4394448000000001,2030-01-05 12:00:00,8334.427990614982
109,0.025,0.39343259999999997,0.4514856,2030-01-05 13:00:00,8243.574967848477
110,0.005,0.3837152,0.49387479999999995,2030-01-05 14:00:00,8375.916242530971
111,0.0,0.3779704,0.552178,2030-01-05 15:00:00,8641.489161293432
112,0.0,0.394143,0.603051,2030-01-05 16:00:00,9045.632262331412
113,0.0,0.42340540000000004,0.6187512,2030-01-05 17:00:00,9107.681005123033
114,0.0,0.45885,0.6264906,2030-01-05 18:00:00,8941.086483939322
115,0.0,0.49150299999999997,0.6303416000000001,2030-01-05 19:00:00,8737.822026718157
116,0.0,0.5032118000000001,0.6229556,2030-01-05 20:00:00,8504.104196308754
117,0.0,0.5145454,0.6124044,2030-01-05 21:00:00,8066.800160830115
118,0.0,0.5216932,0.601347,2030-01-05 22:00:00,7727.06336135572
119,0.0,0.5268864,0.594414,2030-01-05 23:00:00,7277.7804140456055
120,0.0,0.5280511999999999,0.5941264,2030-01-06 00:00:00,7513.906829158155
121,0.0,0.52548,0.5941829999999999,2030-01-06 01:00:00,7383.515189585414
122,0.0,0.5124190000000001,0.5899416,2030-01-06 02:00:00,7353.938400383722
123,0.0,0.4885332,0.57942,2030-01-06 03:00:00,7333.9351528218795
124,0.0,0.45958360000000004,0.5621148,2030-01-06 04:00:00,7293.074613951147
125,0.0,0.43112019999999995,0.537938,2030-01-06 05:00:00,8028.610313822366
126,0.0,0.4055014,0.5118243999999998,2030-01-06 06:00:00,8933.129687398345
127,0.0,0.387634,0.48531679999999994,2030-01-06 07:00:00,9608.305233533778
128,0.036,0.36198199999999997,0.4552126,2030-01-06 08:00:00,9727.15865102422
129,0.119,0.32201779999999997,0.4140916,2030-01-06 09:00:00,9672.69296852664
130,0.186,0.28493519999999994,0.3684988,2030-01-06 10:00:00,9381.015529230415
131,0.201,0.25003400000000003,0.3252098,2030-01-06 11:00:00,9143.746237863494
132,0.167,0.22059119999999996,0.28754179999999996,2030-01-06 12:00:00,9020.345597179909
133,0.096,0.1921956,0.25604079999999996,2030-01-06 13:00:00,8968.973169196512
134,0.017,0.1759824,0.228593,2030-01-06 14:00:00,9115.1041867549
135,0.0,0.1602592,0.20161020000000002,2030-01-06 15:00:00,9504.765044982672
136,0.0,0.13222660000000003,0.16741859999999997,2030-01-06 16:00:00,10044.206936000586
137,0.0,0.1000728,0.129388,2030-01-06 17:00:00,10375.74116622338
138,0.0,0.07128540000000001,0.0937422,2030-01-06 18:00:00,10357.804902297608
139,0.0,0.0502644,0.06919700000000001,2030-01-06 19:00:00,10296.700412835831
140,0.0,0.03963599999999999,0.058492,2030-01-06 20:00:00,10238.917390510072
141,0.0,0.039334999999999995,0.066506,2030-01-06 21:00:00,9864.510099366034
142,0.0,0.0473434,0.08326720000000001,2030-01-06 22:00:00,9385.021867096875
143,0.0,0.0607244,0.10186500000000001,2030-01-06 23:00:00,9042.520209443317
144,0.0,0.0763992,0.11641719999999997,2030-01-07 00:00:00,8718.946037514645
145,0.0,0.0913992,0.12409819999999998,2030-01-07 01:00:00,8493.486466392049
146,0.0,0.1064126,0.1291048,2030-01-07 02:00:00,8174.7098117476435
147,0.0,0.1166806,0.132471,2030-01-07 03:00:00,8032.040508792488
148,0.0,0.1191414,0.1412046,2030-01-07 04:00:00,7918.247011338895
149,0.0,0.1168628,0.15486,2030-01-07 05:00:00,8258.03424864857
150,0.0,0.11547179999999999,0.1672552,2030-01-07 06:00:00,9023.89186574673
151,0.0,0.1106336,0.1661796,2030-01-07 07:00:00,9604.815366158042
152,0.04,0.09999260000000001,0.1524318,2030-01-07 08:00:00,9469.47667117561
153,0.112,0.0819434,0.130522,2030-01-07 09:00:00,9366.682769269912
154,0.165,0.060855400000000004,0.1054238,2030-01-07 10:00:00,8850.52717510091
155,0.174,0.0460092,0.0860846,2030-01-07 11:00:00,8611.598898558455
156,0.152,0.0384802,0.074542,2030-01-07 12:00:00,8448.780988210292
157,0.091,0.0347456,0.067244,2030-01-07 13:00:00,8401.30362826991
158,0.017,0.031984,0.062233399999999994,2030-01-07 14:00:00,8466.674606675218
159,0.0,0.0294118,0.059013,2030-01-07 15:00:00,8869.710590751603
160,0.0,0.0275424,0.0561152,2030-01-07 16:00:00,9259.194758685713
161,0.0,0.025415399999999998,0.050774799999999995,2030-01-07 17:00:00,9421.074910645355
162,0.0,0.0232708,0.0447136,2030-01-07 18:00:00,9391.883291862605
163,0.0,0.0215324,0.039472,2030-01-07 19:00:00,9296.334194548994
164,0.0,0.020034000000000003,0.034948400000000004,2030-01-07 20:00:00,9177.39937803283
165,0.0,0.019302800000000002,0.0319844,2030-01-07 21:00:00,8698.852770515085
166,0.0,0.0200914,0.031571800000000004,2030-01-07 22:00:00,8084.522815626446
167,0.0,0.022496,0.034238399999999995,2030-01-07 23:00:00,7669.519019055657
168,0.0,0.025422999999999994,0.038882,2030-01-08 00:00:00,7242.334389534239
169,0.0,0.0273718,0.0428314,2030-01-08 01:00:00,7103.919614215741
170,0.0,0.0278978,0.044097800000000006,2030-01-08 02:00:00,7113.006397301926
171,0.0,0.027132,0.0442028,2030-01-08 03:00:00,7194.7594854112995
172,0.0,0.0250926,0.0440404,2030-01-08 04:00:00,7457.471983000929
173,0.0,0.022095,0.0421166,2030-01-08 05:00:00,8598.67962383487
174,0.0,0.019319,0.0393706,2030-01-08 06:00:00,9700.992664047952
175,0.0,0.0170268,0.035911799999999994,2030-01-08 07:00:00,10335.555574479422
176,0.046,0.015262399999999999,0.03413019999999999,2030-01-08 08:00:00,10244.316646678286
177,0.13,0.013479399999999999,0.0316894,2030-01-08 09:00:00,10092.010933517859
178,0.183,0.0119094,0.0284872,2030-01-08 10:00:00,9563.053577950308
179,0.193,0.011992599999999999,0.027487799999999996,2030-01-08 11:00:00,9300.467403249026
180,0.153,0.0144296,0.030383600000000004,2030-01-08 12:00:00,9211.888599330523
181,0.081,0.019045,0.0378564,2030-01-08 13:00:00,9096.33925020489
182,0.013,0.0259666,0.048136599999999995,2030-01-08 14:00:00,9036.58965762033
183,0.0,0.0350108,0.0607214,2030-01-08 15:00:00,9291.641654742809
184,0.0,0.0447268,0.0752968,2030-01-08 16:00:00,9710.780712393294
185,0.0,0.05321739999999999,0.0896602,2030-01-08 17:00:00,9762.444172596606
186,0.0,0.0611232,0.10241960000000001,2030-01-08 18:00:00,9629.195659432431
187,0.0,0.0682894,0.11434600000000002,2030-01-08 19:00:00,9371.31662385539
188,0.0,0.0740644,0.124673,2030-01-08 20:00:00,8916.552869881456
189,0.0,0.076318,0.1278058,2030-01-08 21:00:00,8315.507661020027
190,0.0,0.0758502,0.1250366,2030-01-08 22:00:00,7853.263991425069
191,0.0,0.074067,0.12016179999999999,2030-01-08 23:00:00,7422.358813088591
192,0.0,0.07214860000000001,0.11332559999999998,2030-01-09 00:00:00,7094.739916656407
193,0.0,0.0723076,0.10866200000000001,2030-01-09 01:00:00,6961.9820456090765
194,0.0,0.0766718,0.1096982,2030-01-09 02:00:00,6855.9762686657095
195,0.0,0.08500339999999999,0.1180882,2030-01-09 03:00:00,6917.373565402739
196,0.0,0.093476,0.13002719999999998,2030-01-09 04:00:00,7216.688773182892
197,0.0,0.10374639999999999,0.1466926,2030-01-09 05:00:00,8296.128459301844
198,0.0,0.11463999999999999,0.1668218,2030-01-09 06:00:00,9345.574441243944
199,0.0,0.1234916,0.1851602,2030-01-09 07:00:00,9941.174231935902
200,0.032,0.12801279999999998,0.19916240000000002,2030-01-09 08:00:00,9844.125392095379
201,0.088,0.12560559999999998,0.20755340000000003,2030-01-09 09:00:00,9595.310547110026
202,0.127,0.12339320000000001,0.21446559999999998,2030-01-09 10:00:00,9256.39602726333
203,0.144,0.11847780000000001,0.22171440000000003,2030-01-09 11:00:00,9009.644409306802
204,0.122,0.11802519999999998,0.2260558,2030-01-09 12:00:00,8876.374561455046
205,0.066,0.11781699999999999,0.22940860000000005,2030-01-09 13:00:00,8742.034483024343
206,0.011,0.11902460000000001,0.23309839999999998,2030-01-09 14:00:00,8643.247549592212
207,0.0,0.1187406,0.23698319999999998,2030-01-09 15:00:00,8883.27186707026
208,0.0,0.11336660000000001,0.234883,2030-01-09 16:00:00,9330.470643173896
209,0.0,0.1062516,0.22749020000000003,2030-01-09 17:00:00,9287.303475675168
210,0.0,0.0983294,0.2159796,2030-01-09 18:00:00,9156.982875367377
211,0.0,0.0904454,0.20398860000000002,2030-01-09 19:00:00,8936.808406932638
212,0.0,0.084694,0.1931166,2030-01-09 20:00:00,8548.905785491817
213,0.0,0.0810406,0.1857664,2030-01-09 21:00:00,8028.526976122197
214,0.0,0.0794506,0.1783078,2030-01-09 22:00:00,7400.287936807634
215,0.0,0.07766440000000001,0.1656266,2030-01-09 23:00:00,6956.751909947403
216,0.0,0.07341020000000001,0.15189999999999998,2030-01-10 00:00:00,6732.40547330303
217,0.0,0.067304,0.1417142,2030-01-10 01:00:00,6529.956349693197
218,0.0,0.0614852,0.1387678,2030-01-10 02:00:00,6489.5569592785305
219,0.0,0.0566244,0.1419784,2030-01-10 03:00:00,6599.223327227784
220,0.0,0.055535600000000004,0.1467862,2030-01-10 04:00:00,6872.517321705724
221,0.0,0.0580008,0.1515812,2030-01-10 05:00:00,8021.225731568227
222,0.0,0.06516200000000001,0.1570322,2030-01-10 06:00:00,9032.55596215326
223,0.0,0.0746204,0.1616108,2030-01-10 07:00:00,9705.869662238081
224,0.04,0.08251000000000001,0.163597,2030-01-10 08:00:00,9766.313239549165
225,0.099,0.08430480000000001,0.1594196,2030-01-10 09:00:00,9534.747550952627
226,0.141,0.0788912,0.1479408,2030-01-10 10:00:00,9164.56561528288
227,0.142,0.0708264,0.1321642,2030-01-10 11:00:00,8875.141232781898
228,0.115,0.063974,0.1169416,2030-01-10 12:00:00,8762.945805208754
229,0.062,0.059060999999999995,0.10628459999999999,2030-01-10 13:00:00,8673.982206200773
230,0.011,0.05737,0.10000279999999999,2030-01-10 14:00:00,8695.332194909499
231,0.0,0.0594216,0.0989832,2030-01-10 15:00:00,9008.385566112212
232,0.0,0.062522,0.09895,2030-01-10 16:00:00,9357.95582232477
233,0.0,0.0638822,0.09792119999999999,2030-01-10 17:00:00,9453.083589424179
234,0.0,0.063672,0.0969272,2030-01-10 18:00:00,9341.56542818134
235,0.0,0.060587,0.0957656,2030-01-10 19:00:00,9136.091861666691
236,0.0,0.05431319999999999,0.09213400000000002,2030-01-10 20:00:00,8828.519210253515
237,0.0,0.0432674,0.0843614,2030-01-10 21:00:00,8372.571562257624
238,0.0,0.033553,0.076503,2030-01-10 22:00:00,8026.03751627965
239,0.0,0.030566799999999998,0.0733228,2030-01-10 23:00:00,7635.136369060654
240,0.0,0.0326812,0.0748578,2030-01-11 00:00:00,7272.774637666345
241,0.0,0.0385414,0.08144320000000001,2030-01-11 01:00:00,7199.239842695362
242,0.0,0.0479846,0.095251,2030-01-11 02:00:00,7170.4626900043095
243,0.0,0.06267120000000001,0.113936,2030-01-11 03:00:00,7331.759671899616
244,0.0,0.08220540000000001,0.1335262,2030-01-11 04:00:00,7639.563990339444
245,0.0,0.1079056,0.1555134,2030-01-11 05:00:00,8586.071970489058
246,0.0,0.141691,0.18427639999999998,2030-01-11 06:00:00,9618.793297905488
247,0.0,0.17511459999999998,0.22060059999999998,2030-01-11 07:00:00,10164.289485362315
248,0.033,0.20886079999999999,0.2636752,2030-01-11 08:00:00,9798.641334040853
249,0.082,0.2505296,0.31370620000000005,2030-01-11 09:00:00,9513.985360803606
250,0.118,0.28773180000000004,0.37472079999999997,2030-01-11 10:00:00,8961.05839804067
251,0.103,0.32682279999999997,0.4380762000000001,2030-01-11 11:00:00,8672.435155753412
252,0.068,0.36409639999999993,0.49909859999999995,2030-01-11 12:00:00,8502.220115712433
253,0.031,0.40070500000000003,0.5475036,2030-01-11 13:00:00,8324.311372245433
254,0.004,0.430985,0.5840593999999999,2030-01-11 14:00:00,8060.474903373024
255,0.0,0.4603216,0.6228344,2030-01-11 15:00:00,8173.184190203791
256,0.0,0.4787654,0.6577664000000001,2030-01-11 16:00:00,8530.876415062645
257,0.0,0.49011740000000004,0.6773843999999999,2030-01-11 17:00:00,8376.057451488956
258,0.0,0.5052572,0.6894009999999999,2030-01-11 18:00:00,8227.142702327219
259,0.0,0.5254298,0.7072646,2030-01-11 19:00:00,8006.976993502971
260,0.0,0.5385694,0.7214550000000001,2030-01-11 20:00:00,7552.750079177141
261,0.0,0.5635974,0.7277701999999999,2030-01-11 21:00:00,7049.5466327771155
262,0.0,0.5815529999999999,0.740774,2030-01-11 22:00:00,6631.123296051224
263,0.0,0.6213738,0.7536278,2030-01-11 23:00:00,6255.255264287714
264,0.0,0.6363518000000001,0.7668090000000001,2030-01-12 00:00:00,5674.282750829162
265,0.0,0.6616484,0.7988364,2030-01-12 01:00:00,5553.274749662331
266,0.0,0.6956410000000001,0.8101198000000001,2030-01-12 02:00:00,5482.284948559891
267,0.0,0.6982581999999999,0.803204,2030-01-12 03:00:00,5527.87082950599
268,0.0,0.6599172,0.7702734,2030-01-12 04:00:00,5771.532029076843
269,0.0,0.6254462,0.7235806,2030-01-12 05:00:00,6783.133958460308
270,0.0,0.5871968,0.6737416,2030-01-12 06:00:00,7690.979427597927
271,0.0,0.5537326,0.6393992,2030-01-12 07:00:00,8158.556896957162
272,0.042,0.5192246,0.6082214,2030-01-12 08:00:00,8096.323987355469
273,0.121,0.50428,0.5898442,2030-01-12 09:00:00,7872.682430249763
274,0.176,0.49612239999999996,0.5928758000000001,2030-01-12 10:00:00,7504.187180980698
275,0.16,0.47619539999999994,0.5993577999999999,2030-01-12 11:00:00,7193.380420288502
276,0.102,0.4708852,0.6121776000000001,2030-01-12 12:00:00,7018.547142339117
277,0.044,0.4806866,0.6366542000000001,2030-01-12 13:00:00,6921.845762064707
278,0.005,0.5045072,0.6587754,2030-01-12 14:00:00,6975.918616395525
279,0.0,0.5301484000000001,0.6838942,2030-01-12 15:00:00,7214.586316704459
280,0.0,0.5581142000000001,0.7118855999999999,2030-01-12 16:00:00,7681.681899990781
281,0.0,0.6046845999999999,0.7423066,2030-01-12 17:00:00,7616.718762119826
282,0.0,0.6298126,0.7691564000000001,2030-01-12 18:00:00,7431.778480736997
283,0.0,0.6671234,0.784661,2030-01-12 19:00:00,7200.734684744827
284,0.0,0.6957369999999999,0.7925641999999999,2030-01-12 20:00:00,6844.581828233373
285,0.0,0.6989951999999999,0.792203,2030-01-12 21:00:00,6420.538313756194
286,0.0,0.6905632,0.7953282000000002,2030-01-12 22:00:00,6025.655209886396
287,0.0,0.6618160000000001,0.7917414,2030-01-12 23:00:00,5602.87044273717
288,0.0,0.6412046000000001,0.7691922,2030-01-13 00:00:00,5332.598053561432
289,0.0,0.5962712,0.7321706000000001,2030-01-13 01:00:00,5179.488195230336
290,0.0,0.5630922,0.7053482000000001,2030-01-13 02:00:00,5042.739917571824
291,0.0,0.5472368,0.6988206,2030-01-13 03:00:00,4939.189439049373
292,0.0,0.533272,0.6904448000000001,2030-01-13 04:00:00,4869.247276096121
293,0.0,0.524887,0.6724966,2030-01-13 05:00:00,5455.480003907114
294,0.0,0.5148128,0.6498828,2030-01-13 06:00:00,6255.56708930592
295,0.0,0.5080897999999999,0.6340372000000001,2030-01-13 07:00:00,6818.37604304696
296,0.005,0.5167624,0.627235,2030-01-13 08:00:00,6759.748441791933
297,0.02,0.5215898,0.6035496,2030-01-13 09:00:00,6653.719924295205
298,0.038,0.513811,0.588199,2030-01-13 10:00:00,6385.725754022978
299,0.042,0.49718640000000003,0.5628048,2030-01-13 11:00:00,6151.987670652561
300,0.031,0.45344439999999997,0.5267196000000001,2030-01-13 12:00:00,6055.675413396029
301,0.014,0.41079340000000003,0.4901069999999999,2030-01-13 13:00:00,6008.03516375072
302,0.001,0.3562458,0.44599979999999995,2030-01-13 14:00:00,6055.338863489162
303,0.0,0.31726580000000004,0.41922740000000003,2030-01-13 15:00:00,6291.310979002776
304,0.0,0.2860696,0.4001024,2030-01-13 16:00:00,6794.814670650114
305,0.0,0.2608548,0.3810542,2030-01-13 17:00:00,6829.224536052048
306,0.0,0.2333308,0.3719072,2030-01-13 18:00:00,6691.086281233777
307,0.0,0.2064628,0.3683674,2030-01-13 19:00:00,6498.954266695442
308,0.0,0.2070658,0.3828684,2030-01-13 20:00:00,6215.990901915807
309,0.0,0.25439920000000005,0.43233360000000004,2030-01-13 21:00:00,5845.889685963442
310,0.0,0.3338086,0.4883616,2030-01-13 22:00:00,5531.70839249627
311,0.0,0.4115894,0.5479324,2030-01-13 23:00:00,5158.365563334558
312,0.0,0.4586388,0.6060658,2030-01-14 00:00:00,4819.903135028476
313,0.0,0.5620794,0.6743124,2030-01-14 01:00:00,4721.715177951626
314,0.0,0.6190586,0.7273769999999999,2030-01-14 02:00:00,4632.505052305543
315,0.0,0.6551648,0.7700844,2030-01-14 03:00:00,4576.3000617833
316,0.0,0.711857,0.8025732000000001,2030-01-14 04:00:00,4534.632903143018
317,0.0,0.7117834000000001,0.814824,2030-01-14 05:00:00,5029.864909017715
318,0.0,0.719463,0.8304422,2030-01-14 06:00:00,5707.444414198035
319,0.0,0.7276894,0.8397058000000002,2030-01-14 07:00:00,6226.843859405093
320,0.013,0.7332664,0.8412334000000001,2030-01-14 08:00:00,6253.217570116358
321,0.034,0.7420044000000001,0.8403228,2030-01-14 09:00:00,6191.451004235323
322,0.056,0.729351,0.8346541999999999,2030-01-14 10:00:00,6031.998200045885
323,0.074,0.7177216000000002,0.8272915999999999,2030-01-14 11:00:00,5873.317229825877
324,0.074,0.7039098,0.8190894,2030-01-14 12:00:00,5818.607766778433
325,0.037,0.692248,0.8052341999999999,2030-01-14 13:00:00,5819.692942526194
326,0.003,0.6618784,0.782519,2030-01-14 14:00:00,5906.707148199174
327,0.0,0.6356148000000001,0.779979,2030-01-14 15:00:00,6202.231885159191
328,0.0,0.658603,0.8083906000000001,2030-01-14 16:00:00,6696.4261861511495
329,0.0,0.665902,0.8280365999999999,2030-01-14 17:00:00,6728.878548516822
330,0.0,0.6619702000000001,0.8236714,2030-01-14 18:00:00,6617.011142335912
331,0.0,0.6798894,0.8197612000000001,2030-01-14 19:00:00,6397.6775262337105
332,0.0,0.7216168000000001,0.8242255999999999,2030-01-14 20:00:00,6074.8333886399705
333,0.0,0.745355,0.8421032,2030-01-14 21:00:00,5676.417304758314
334,0.0,0.758204,0.8600262000000001,2030-01-14 22:00:00,5377.407652305008
335,0.0,0.7508775999999999,0.8599146000000001,2030-01-14 23:00:00,5058.628694960146
336,0.0,0.7410646,0.8567062,2030-01-15 00:00:00,4932.2497766683555
337,0.0,0.7654282,0.8768079999999999,2030-01-15 01:00:00,4849.571076860538
338,0.0,0.7814805999999999,0.8816482000000001,2030-01-15 02:00:00,4824.262513094342
