hour,value,Technology
206,35717.66182137761,curtailment
207,32785.68117953086,curtailment
208,29932.17673488478,curtailment
209,26733.012193728224,curtailment
210,23895.677962918006,curtailment
211,20866.229916424458,curtailment
212,18063.141216473017,curtailment
213,14429.798035550117,curtailment
214,11927.519886388243,curtailment
215,9849.561433349729,curtailment
216,7974.771396528922,curtailment
217,6601.489296123716,curtailment
218,5619.738735385799,curtailment
219,4673.33315817073,curtailment
220,3722.1822599862635,curtailment
221,2726.60604500674,curtailment
222,897.4860726255356,curtailment
223,0.0,curtailment
224,0.0,curtailment
225,0.0,curtailment
226,0.0,curtailment
227,0.0,curtailment
228,0.0,curtailment
229,318.9261864082182,curtailment
230,1235.8147654755994,curtailment
231,2421.7231492276533,curtailment
232,3520.8737082224816,curtailment
233,4411.9540169245465,curtailment
234,6280.4143612707885,curtailment
235,8166.970540360108,curtailment
236,10093.082291556759,curtailment
237,12470.641507279508,curtailment
238,16068.201090079006,curtailment
239,20161.43146556127,curtailment
240,23539.250403249767,curtailment
241,26807.446082082126,curtailment
242,29385.89499895062,curtailment
243,31984.608858044005,curtailment
244,33838.989368788854,curtailment
245,35365.56349326205,curtailment
246,35225.058131828846,curtailment
247,34943.71842032973,curtailment
248,35335.42184509152,curtailment
249,36084.62658918037,curtailment
250,36970.82642712228,curtailment
251,37210.11150938392,curtailment
252,36972.02245735737,curtailment
253,36699.15281428467,curtailment
254,36049.18788170358,curtailment
255,34783.65559986962,curtailment
256,32756.32872485993,curtailment
257,29548.33592611779,curtailment
258,26026.878242795956,curtailment
259,22754.10297602196,curtailment
260,20527.90410062419,curtailment
261,19037.878362443276,curtailment
262,17430.28762207768,curtailment
263,15640.20568503039,curtailment
264,14378.45912321449,curtailment
265,13820.004586442461,curtailment
266,14389.960062362432,curtailment
267,15666.02808788804,curtailment
268,16833.503734492606,curtailment
269,17217.710012325406,curtailment
270,17134.184606592982,curtailment
271,17209.759721300787,curtailment
272,19940.050662740618,curtailment
273,23785.593563797964,curtailment
274,26105.008466463292,curtailment
275,28855.870414498637,curtailment
276,29585.881686865643,curtailment
277,30372.4868385829,curtailment
278,30872.659742634092,curtailment
279,30188.50909748261,curtailment
280,29823.87822148808,curtailment
281,30018.256436035263,curtailment
282,29727.230166032372,curtailment
283,28267.269651086866,curtailment
284,26857.133679875977,curtailment
285,25583.7834381445,curtailment
286,24400.788259185956,curtailment
287,23628.284171129246,curtailment
288,23120.3331195712,curtailment
289,22615.018475262368,curtailment
290,22998.792458675765,curtailment
291,23668.86466601016,curtailment
292,25327.98879765143,curtailment
293,27546.114376183174,curtailment
294,30550.004930752417,curtailment
295,33845.41413788848,curtailment
296,35798.810677589674,curtailment
297,37220.54467519328,curtailment
298,41565.96707455136,curtailment
299,46155.93744081976,curtailment
300,49081.94400872915,curtailment
301,50578.91604755388,curtailment
302,51522.16890124675,curtailment
303,52089.14543244513,curtailment
304,52068.44934509395,curtailment
305,51315.114317323074,curtailment
306,51021.95585898939,curtailment
307,51123.36215427199,curtailment
308,50972.427760898354,curtailment
309,51101.98997238975,curtailment
310,51705.20916780092,curtailment
311,51714.73779343223,curtailment
312,51332.91695925311,curtailment
313,51669.904433267024,curtailment
314,53385.33463916243,curtailment
315,54759.16142597025,curtailment
316,55055.746014445875,curtailment
317,54531.497888467304,curtailment
318,53246.27793454401,curtailment
319,51805.461574146146,curtailment
320,50596.266566324375,curtailment
321,49824.616391942574,curtailment
322,50012.08257983968,curtailment
323,50874.59127774794,curtailment
324,51862.22384184516,curtailment
325,52833.210820249675,curtailment
326,53641.62343261352,curtailment
327,53857.14367879255,curtailment
328,53084.844288881715,curtailment
329,51326.5153305196,curtailment
330,49926.44789589577,curtailment
331,48118.75722894823,curtailment
332,45630.640748460384,curtailment
333,42750.48329201849,curtailment
334,40796.231701750425,curtailment
335,38949.3865912169,curtailment
336,37317.03999775109,curtailment
337,36054.74807879007,curtailment
338,34193.46665198076,curtailment
339,31504.58711611303,curtailment
340,28632.547091819164,curtailment
341,26420.708134399094,curtailment
342,23291.67890961487,curtailment
343,21515.1025953776,curtailment
344,22422.84284493119,curtailment
345,24856.114293875362,curtailment
346,28436.65801869744,curtailment
347,31524.682242689574,curtailment
348,34576.713252246875,curtailment
349,39012.73227350411,curtailment
350,41325.6732559724,curtailment
351,41880.53560683079,curtailment
352,40756.25038902183,curtailment
353,39049.23296884632,curtailment
354,38781.92523435061,curtailment
355,37159.120385730406,curtailment
356,34001.95864450824,curtailment
357,31569.297137786132,curtailment
358,30257.24368926144,curtailment
359,29387.620721278494,curtailment
360,28891.49031579384,curtailment
361,28203.84762253434,curtailment
362,28063.336171580147,curtailment
363,28444.46288487898,curtailment
364,29069.69397563106,curtailment
365,29302.863980702612,curtailment
366,28886.07814309476,curtailment
367,29079.061586452168,curtailment
368,30948.344840009137,curtailment
369,34080.65855885435,curtailment
370,37295.84324743926,curtailment
371,40467.35951121037,curtailment
372,42820.75627047338,curtailment
373,43553.32614905636,curtailment
374,45190.033146725254,curtailment
375,46280.1866137787,curtailment
376,45918.83645792544,curtailment
377,45263.9467029546,curtailment
378,44607.0950919179,curtailment
379,42871.88398370403,curtailment
380,41665.149798233106,curtailment
381,40422.18782482553,curtailment
382,38995.55433696594,curtailment
383,37330.9323310415,curtailment
384,34768.72970920635,curtailment
385,31145.125226855318,curtailment
386,28782.94987897634,curtailment
387,27253.00250010306,curtailment
388,27320.8927131141,curtailment
389,27311.32481874083,curtailment
390,25522.51711578605,curtailment
391,23650.440608072902,curtailment
392,23120.52342544151,curtailment
393,23785.251714395417,curtailment
394,24594.439767899497,curtailment
395,24833.507951086987,curtailment
396,25267.380671551477,curtailment
397,25384.420355010374,curtailment
398,25655.557458739513,curtailment
399,26010.05630361494,curtailment
400,26547.263442868432,curtailment
401,25373.832776075724,curtailment
402,24373.844132311646,curtailment
403,22158.17743670683,curtailment
404,19268.036072850493,curtailment
405,19175.89782909068,curtailment
406,20570.62358626395,curtailment
407,21077.826075351866,curtailment
408,20940.354784824744,curtailment
409,20117.801088390297,curtailment
410,19367.246750125014,curtailment
411,18096.49263139839,curtailment
412,15490.275589754156,curtailment
413,12674.511604383308,curtailment
414,10324.700070594065,curtailment
415,8971.459131874586,curtailment
416,8386.710010037637,curtailment
417,8010.766461375966,curtailment
418,7555.7153082219465,curtailment
419,7325.167628695512,curtailment
420,7516.515341318489,curtailment
421,7726.623898634918,curtailment
422,7890.194423745983,curtailment
423,7893.133180757879,curtailment
424,7330.701026666324,curtailment
425,6252.2615280620375,curtailment
426,5746.061404089312,curtailment
427,5277.9496553717745,curtailment
428,4902.767067168432,curtailment
429,4849.536874294489,curtailment
430,5136.7922008555115,curtailment
431,5483.72168019823,curtailment
432,6016.834408441121,curtailment
433,6115.733077829487,curtailment
434,6002.679815014578,curtailment
435,5677.312033012977,curtailment
436,4923.083886761658,curtailment
437,3864.631588827833,curtailment
438,2269.232023779743,curtailment
