Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",CCS
9782.576239999999,34066.790525408345,0.0,0.0,0.0
9981.758479999999,34546.8500533793,0.0,0.0,0.0
10114.50152,34392.58596320238,0.0,0.0,0.0
10128.5564,33922.926484540236,0.0,0.0,0.0
10139.659679999997,33545.2201136027,0.0,0.0,0.0
10041.493599999998,32901.538435819115,0.0,0.0,0.0
9709.053199999995,31933.976596497796,0.0,0.0,0.0
9153.663599999998,30736.78008064421,0.0,0.0,0.0
8259.945439999998,28946.850220166798,0.0,0.0,0.0
7095.898319999999,26516.106634434662,0.0,0.0,0.0
6053.58872,24130.754103605665,0.0,0.0,0.0
5467.032479999999,22264.183421742837,0.0,0.0,0.0
5197.271279999999,20668.53997860114,0.0,0.0,0.0
4945.33248,18842.527504300422,0.0,0.0,0.0
4709.854959999999,16933.274940684554,0.0,0.0,0.0
4556.98464,15432.631184597456,0.0,0.0,0.0
4527.716799999999,14804.122861196667,0.0,0.0,0.0
4739.250639999998,15038.77893558223,0.0,0.0,0.0
5063.738639999999,15931.337365861596,0.0,0.0,0.0
5218.951439999998,16996.737073632856,0.0,0.0,0.0
5233.5477599999995,17639.327143187456,0.0,0.0,0.0
5358.748239999999,18423.3896392176,0.0,0.0,0.0
5260.901759999999,19514.065039345285,0.0,0.0,0.0
5634.991679999998,22332.399012342783,0.0,0.0,0.0
6225.6500799999985,25469.8894603599,0.0,0.0,0.0
6343.056079999999,27458.015680375003,0.0,0.0,0.0
7193.992959999998,29095.55703208711,0.0,0.0,0.0
7905.155599999997,28816.20456258049,0.0,0.0,0.0
8252.335199999998,29111.087640072114,0.0,0.0,0.0
8356.28416,29380.367542738615,0.0,0.0,0.0
7831.312959999998,29182.915461538858,0.0,0.0,0.0
7455.478399999998,29337.36810222806,0.0,0.0,0.0
7647.5805599999985,29777.891564887675,0.0,0.0,0.0
7536.081519999999,29532.319408212337,0.0,0.0,0.0
7287.631999999999,28114.965359996255,0.0,0.0,0.0
6866.354079999998,26861.491478083277,0.0,0.0,0.0
6261.309919999998,25826.894969791534,0.0,0.0,0.0
5921.451039999999,24547.847684186956,0.0,0.0,0.0
5847.003039999999,23471.61128381529,0.0,0.0,0.0
5896.65384,22490.602815855196,0.0,0.0,0.0
5738.12472,21897.422904228602,0.0,0.0,0.0
5848.969519999999,22035.283099837343,0.0,0.0,0.0
6223.833999999999,22275.84378237055,0.0,0.0,0.0
6863.658159999998,23215.172663406036,0.0,0.0,0.0
6977.853119999999,25265.45108649468,0.0,0.0,0.0
7174.512399999999,28676.190921647314,0.0,0.0,0.0
7887.727999999999,32009.734207588863,0.0,0.0,0.0
9207.153359999997,33199.61694830829,0.0,0.0,0.0
10399.092159999998,33491.512988736984,0.0,0.0,0.0
12007.650239999997,36191.685332803216,0.0,0.0,0.0
12950.616879999998,39648.79867026506,0.0,0.0,0.0
13585.590639999997,41702.01451186077,0.0,0.0,0.0
14149.962879999997,42549.12234496997,0.0,0.0,0.0
14486.836319999997,43099.18373155194,0.0,0.0,0.0
14653.60736,43573.90430291209,0.0,0.0,0.0
14647.237919999996,43825.281830623346,0.0,0.0,0.0
14538.224239999996,43710.51411091308,0.0,0.0,0.0
14555.159279999998,43405.59816142603,0.0,0.0,0.0
14594.729519999997,43354.788760222706,0.0,0.0,0.0
14292.745119999998,43372.820143423174,0.0,0.0,0.0
14131.914879999998,43406.70961707736,0.0,0.0,0.0
14360.383759999995,43435.32960009892,0.0,0.0,0.0
14437.294559999997,43159.89699650545,0.0,0.0,0.0
14128.406799999999,42790.58608521988,0.0,0.0,0.0
14109.084159999997,43306.172499188484,0.0,0.0,0.0
14709.830639999998,44328.60253758271,0.0,0.0,0.0
15062.778079999995,45308.50947360266,0.0,0.0,0.0
15023.079999999996,45611.410909721686,0.0,0.0,0.0
14668.654879999998,45394.40911751205,0.0,0.0,0.0
14414.241999999998,44981.572809023775,0.0,0.0,0.0
14229.122159999995,44506.07818819218,0.0,0.0,0.0
13995.032079999997,44101.16100121957,0.0,0.0,0.0
13729.722719999998,43684.811698976235,0.0,0.0,0.0
13746.582559999995,43684.15673403884,0.0,0.0,0.0
14035.361839999998,44001.209382289904,0.0,0.0,0.0
14504.967039999998,44266.17247059634,0.0,0.0,0.0
14915.671839999999,44725.977704064186,0.0,0.0,0.0
15176.367679999996,45247.14124371176,0.0,0.0,0.0
15244.089039999997,45452.442980448985,0.0,0.0,0.0
15066.432799999999,45193.910456982325,0.0,0.0,0.0
14664.755759999996,44469.73755787838,0.0,0.0,0.0
14280.649199999996,43462.59003468985,0.0,0.0,0.0
13837.773839999998,41961.41039819944,0.0,0.0,0.0
13160.657999999998,39942.35197045957,0.0,0.0,0.0
12141.446079999996,37733.75065932443,0.0,0.0,0.0
