hour,value,Technology
878,24179.53514404053,curtailment
879,27651.975032109367,curtailment
880,31786.61032473752,curtailment
881,35574.879444854996,curtailment
882,39455.19896490141,curtailment
883,43635.95483722764,curtailment
884,47095.59300616841,curtailment
885,49909.500504658194,curtailment
886,50727.483396950935,curtailment
887,49695.601549049636,curtailment
888,48533.98017408116,curtailment
889,47518.85610942739,curtailment
890,46501.4215683587,curtailment
891,46309.86219823612,curtailment
892,46345.77011544978,curtailment
893,46821.088076586566,curtailment
894,43387.17840388093,curtailment
895,38452.70380432794,curtailment
896,35132.589415037844,curtailment
897,32415.621386667997,curtailment
898,29253.81564116897,curtailment
899,27392.63845190841,curtailment
900,26866.97687713538,curtailment
901,26163.97222851489,curtailment
902,24183.152067914092,curtailment
903,21586.601183350176,curtailment
904,19111.959154811833,curtailment
905,17021.816098509003,curtailment
906,15511.985025912685,curtailment
907,13760.13601917402,curtailment
908,13216.630689850299,curtailment
909,14985.48489050935,curtailment
910,16408.340125156836,curtailment
911,15057.157885925846,curtailment
912,13620.882109354143,curtailment
913,13342.397853250126,curtailment
914,13113.293540510167,curtailment
915,12986.410687386731,curtailment
916,12517.381022752601,curtailment
917,12284.104450516052,curtailment
918,11928.040739511398,curtailment
919,13094.484243252002,curtailment
920,15974.955010273185,curtailment
921,19737.593688138943,curtailment
922,23406.68514275286,curtailment
923,26591.99395332869,curtailment
924,29418.503965458418,curtailment
925,31788.901590244554,curtailment
926,33388.896982481565,curtailment
927,36043.805609748844,curtailment
928,38786.01437291681,curtailment
929,44182.83257259661,curtailment
930,47747.3549938051,curtailment
931,50634.69658909977,curtailment
932,53866.79586387113,curtailment
933,56897.07293522849,curtailment
934,60067.88522537645,curtailment
935,60985.6254498293,curtailment
936,61072.11495540573,curtailment
937,60760.84121801579,curtailment
938,62441.062140255795,curtailment
