Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
13127.254159999999,5450.168734730058,0.0,0.0,0.0
12406.44336,5226.717000754751,0.0,0.0,0.0
11758.38856,4909.881379048431,0.0,0.0,0.0
11039.29984,4571.697107592846,0.0,0.0,0.0
10410.17288,4338.665555514428,0.0,0.0,0.0
9761.422480000001,4127.107507026539,1455.8830841480913,0.0,0.0
9480.464,4002.4083759566224,4194.329837664739,0.0,0.0
9327.10112,4022.9794034119236,6100.84340023962,0.0,0.0
8952.47352,4066.963240318263,5546.221272945109,0.0,0.0
8852.64176,4153.952440005382,3535.7160615025073,0.0,0.0
9036.908080000001,4320.039262347519,1525.210850059905,0.0,0.0
9484.73536,4470.143435900826,173.31941477953467,0.0,0.0
9966.789920000001,4640.587928724489,0.0,0.0,0.0
10492.546960000001,4830.52454896209,0.0,0.0,0.0
11368.070479999998,5036.947304674492,0.0,0.0,0.0
11840.476879999998,5219.137558325812,0.0,0.0,0.0
12541.91992,5324.34456198179,0.0,0.0,0.0
13079.855599999999,5377.972001018844,0.0,0.0,0.0
13141.10976,5375.521065830543,0.0,0.0,0.0
12982.588160000001,5396.727219347929,0.0,0.0,0.0
12442.140800000001,5372.388862943168,0.0,0.0,0.0
12054.646480000003,5219.38048047349,0.0,0.0,0.0
11209.89856,4968.169123421381,0.0,0.0,0.0
10586.133360000002,4786.164793424988,0.0,0.0,0.0
10288.05184,4741.871536129426,0.0,0.0,0.0
10025.5136,4685.037253321631,0.0,0.0,0.0
9867.8756,4563.249116702937,0.0,0.0,0.0
9678.48064,4409.802388681863,0.0,0.0,0.0
9552.08824,4302.281517641582,0.0,0.0,0.0
9715.133119999999,4256.124952475843,173.31941477953467,0.0,0.0
9805.88824,4095.4068453080813,693.2776591181387,0.0,0.0
9659.6468,3991.244814019209,1317.2275523244634,0.0,0.0
9347.10432,3818.931584897489,1455.8830841480913,0.0,0.0
8524.754719999999,3574.0742026801686,1074.580371633115,0.0,0.0
7722.91592,3325.6381293822537,485.2943613826971,0.0,0.0
6697.42104,3026.3471865875395,34.663882955906935,0.0,0.0
5964.597040000001,2844.682133333713,0.0,0.0,0.0
5378.10848,2714.90877930197,0.0,0.0,0.0
4904.07024,2585.6565543468087,0.0,0.0,0.0
4386.6190400000005,2523.589267061666,0.0,0.0,0.0
3881.50064,2499.5698307949174,0.0,0.0,117.88379590052448
3892.83704,2597.966871674097,0.0,0.0,0.0
4782.704960000001,2933.6147102022537,0.0,0.0,0.0
6275.60168,3313.7946568527377,0.0,0.0,0.0
7737.88072,3718.0143963745245,0.0,0.0,0.0
8622.40944,4112.480608101006,0.0,0.0,0.0
10567.09272,4575.570290885987,0.0,0.0,0.0
11638.30168,4935.641983558031,0.0,0.0,0.0
12317.09824,5225.434534667849,0.0,0.0,0.0
13382.9116,5445.888419345837,0.0,0.0,0.0
13381.52792,5529.016649702547,0.0,0.0,0.0
13525.9044,5634.994490117635,0.0,0.0,0.0
13680.560720000001,5697.852970766445,0.0,0.0,0.0
13785.40832,5708.218553805341,450.63047842679015,0.0,0.0
13949.682720000003,5702.039645769716,1178.5720205008358,0.0,0.0
13711.798799999999,5663.575162911449,1941.1774455307884,0.0,0.0
13493.166080000003,5613.615984015025,2565.127338737113,0.0,0.0
13233.50424,5557.959670057422,2565.127338737113,0.0,0.0
13014.2624,5463.944727585233,1282.5636693685565,0.0,0.0
12443.313919999999,5309.809946330234,103.99164886772081,0.0,0.0
11949.558240000002,5292.574687807848,0.0,0.0,0.0
12381.736400000002,5485.362589789981,0.0,0.0,0.0
12518.9576,5618.671207479268,0.0,0.0,0.0
12445.039760000001,5589.05099074623,0.0,0.0,0.0
12781.92072,5562.518192370548,0.0,0.0,0.0
13566.395840000001,5592.811534160838,0.0,0.0,0.0
14012.673999999999,5714.120612019029,0.0,0.0,0.0
14254.2352,5835.73775315947,0.0,0.0,0.0
14116.49888,5834.980487470062,0.0,0.0,0.0
13932.01448,5813.209777453045,0.0,0.0,0.0
14390.05016,5949.61124192757,0.0,0.0,0.0
14691.835279999998,5982.454587714992,0.0,0.0,0.0
14495.73248,5957.990020361995,0.0,0.0,0.0
14553.48608,5915.642854461797,0.0,0.0,0.0
14691.25248,5989.508829746438,0.0,0.0,0.0
14821.22816,6041.396457647611,0.0,0.0,0.0
14974.621120000002,6055.946001475838,0.0,0.0,0.0
14771.18632,6039.109732402711,450.63047842679015,0.0,0.0
14764.0536,6040.584907679392,970.5887227653942,0.0,0.0
15060.35288,6086.981680778866,1178.5720205008358,0.0,0.0
15166.29088,6099.704558625115,1005.2526057213012,0.0,0.0
15145.851519999997,6097.417833380216,658.6137761622317,0.0,0.0
15054.348160000001,6071.531017922381,277.3110636472555,0.0,0.0
15000.45984,6073.428253466812,0.0,0.0,0.0
14898.582639999999,6090.698796770425,0.0,0.0,0.0
14691.692399999998,6075.636266507437,0.0,0.0,0.0
14594.63552,6073.684746684193,0.0,0.0,0.0
14833.891840000002,6123.599141050599,0.0,0.0,0.0
15029.193759999998,6148.943113720327,0.0,0.0,0.0
15292.841200000003,6192.840095780572,0.0,0.0,0.0
15563.93344,6245.043929605816,0.0,0.0,0.0
15885.349519999998,6290.075453093203,0.0,0.0,0.0
16062.129680000002,6318.360276567498,0.0,0.0,0.0
16159.077520000003,6341.99158024075,0.0,0.0,0.0
16414.772559999998,6401.450507929041,0.0,0.0,0.0
16699.0248,6443.553394574593,0.0,0.0,0.0
16874.47392,6459.01898560775,0.0,0.0,0.0
16940.003200000003,6462.1484742811845,0.0,0.0,0.0
16872.21416,6447.012660241801,0.0,0.0,0.0
16714.049759999998,6407.390565137898,0.0,0.0,0.0
16495.266639999998,6326.181284037145,0.0,0.0,0.0
16027.33088,6154.333542606227,935.9248398094873,0.0,0.0
15273.27792,5892.2626155780445,4125.002071752925,0.0,0.0
14269.49328,5511.57782513462,7868.7014309908745,0.0,0.0
13101.062,5149.003627209405,9636.559461742128,0.0,0.0
11858.675280000001,4838.551836691218,8007.356962814502,0.0,0.0
10687.882719999998,4505.9846309855675,4436.977018356088,0.0,0.0
9198.14064,4249.281062024788,762.6054250299525,0.0,0.0
8168.502239999999,4191.727512522752,0.0,0.0,0.0
7558.5588,4132.476222200913,0.0,0.0,0.0
7351.172240000001,4078.5882186255676,0.0,0.0,0.0
7572.44072,4082.9906736371117,0.0,0.0,0.0
8069.89624,4165.5502761732805,0.0,0.0,0.0
8690.127039999998,4328.59310758111,0.0,0.0,0.0
9303.70264,4514.324053317856,0.0,0.0,0.0
9583.8452,4603.578264538349,0.0,0.0,0.0
9733.46688,4654.718126498905,0.0,0.0,0.0
9618.20408,4670.328927977883,0.0,0.0,0.0
10200.590479999999,4817.136688700412,0.0,0.0,0.0
10271.199519999998,4833.632323924002,0.0,0.0,0.0
10344.95192,4856.446649201154,0.0,0.0,0.0
10838.99336,4911.375553822694,0.0,0.0,0.0
11423.263519999999,5081.9706855200575,0.0,0.0,0.0
11741.009839999999,5264.049656399815,0.0,0.0,0.0
12223.50056,5397.166922006295,0.0,0.0,0.0
12626.11008,5450.551438895672,138.65553182362774,0.0,0.0
12718.18872,5500.563544963937,554.622127294511,0.0,0.0
12802.912799999998,5553.817779584168,1005.2526057213012,0.0,0.0
12989.31104,5544.8201603713005,1143.9081375449289,0.0,0.0
13106.6456,5554.110914689746,1005.2526057213012,0.0,0.0
12995.458639999999,5523.158018911906,623.9498932063248,0.0,0.0
12698.62168,5469.367727038418,103.99164886772081,0.0,0.0
12417.512799999999,5383.138507254649,0.0,0.0,0.0
12352.99872,5335.64654883017,0.0,0.0,0.0
12348.82512,5335.756474494762,0.0,0.0,0.0
12203.715440000002,5313.898909631647,0.0,0.0,0.0
11891.060159999999,5210.561999380698,0.0,0.0,0.0
11284.042000000001,5050.054243793326,0.0,0.0,0.0
10697.369200000001,4902.50007423715,0.0,0.0,0.0
10268.11256,4789.296996312362,0.0,0.0,0.0
9960.56336,4692.290990077707,0.0,0.0,0.0
9653.781200000001,4619.387203634984,0.0,0.0,0.0
9653.61952,4626.84722065054,0.0,0.0,0.0
9778.519199999999,4706.258335015689,0.0,0.0,0.0
10139.4604,4780.988787440391,0.0,0.0,0.0
10050.416079999999,4763.053261721347,0.0,0.0,0.0
10386.07128,4848.506216318123,0.0,0.0,0.0
10551.263119999998,4898.0541918025565,0.0,0.0,0.0
11043.0636,4955.833021061658,0.0,0.0,0.0
