Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",CCS
0.0,106357.62333243142,0.0,0.0,0.0
0.0,105184.75614083196,0.0,0.0,0.0
0.0,104309.25876510565,0.0,0.0,0.0
0.0,104313.03423599046,0.0,0.0,0.0
0.0,104884.1600134754,0.0,0.0,0.0
0.0,105129.01646158703,0.0,0.0,0.0
0.0,107318.82389724307,0.0,0.0,0.0
0.0,109440.15802003356,0.0,0.0,0.0
0.0,111895.68996105548,0.0,0.0,0.0
0.0,114131.97001105735,0.0,0.0,0.0
0.0,117980.82232088943,0.0,0.0,0.0
0.0,121833.58739145666,0.0,0.0,0.0
0.0,125732.10430465537,0.0,0.0,0.0
0.0,130410.63350265713,0.0,0.0,0.0
0.0,136414.18136891644,0.0,0.0,0.0
0.0,142979.03878836017,0.0,0.0,0.0
0.0,149508.26949163625,0.0,0.0,0.0
0.0,153712.56522404248,0.0,0.0,0.0
0.0,154918.38197972762,0.0,0.0,0.0
0.0,154984.86458976302,0.0,0.0,0.0
0.0,154335.1403729487,0.0,0.0,0.0
0.0,153418.1128174894,0.0,0.0,0.0
0.0,150442.59556824053,0.0,0.0,0.0
0.0,148007.69142723473,0.0,0.0,0.0
0.0,145239.44752956225,0.0,0.0,0.0
0.0,143357.85580795762,0.0,0.0,0.0
0.0,142986.8643098305,0.0,0.0,0.0
0.0,143615.27427737686,0.0,0.0,0.0
0.0,145533.1448419384,0.0,0.0,0.0
0.0,146887.26895847163,0.0,0.0,0.0
0.0,148877.14804954536,0.0,0.0,0.0
0.0,151823.45688313077,0.0,0.0,0.0
0.0,155027.73334553695,0.0,0.0,0.0
0.0,157267.47996426033,0.0,0.0,0.0
0.0,157593.8522610214,0.0,0.0,0.0
0.0,156502.46659560877,0.0,0.0,0.0
0.0,155940.91678518624,0.0,0.0,0.0
0.0,155969.7133312986,0.0,0.0,0.0
0.0,155408.8156476653,0.0,0.0,0.0
0.0,156841.7098158408,0.0,0.0,0.0
0.0,156421.49990636075,0.0,0.0,0.0
0.0,155202.94951705504,0.0,0.0,0.0
0.0,153407.0609845357,0.0,0.0,0.0
0.0,151253.01755489764,0.0,0.0,0.0
0.0,147884.78268870266,0.0,0.0,0.0
0.0,142664.91961074344,0.0,0.0,0.0
0.0,136170.38891714506,0.0,0.0,0.0
0.0,128157.02060904769,0.0,0.0,0.0
0.0,119789.51313195455,0.0,0.0,0.0
0.0,111515.56868787967,0.0,0.0,0.0
0.0,105136.36146858113,0.0,0.0,0.0
0.0,98837.57177912918,0.0,0.0,0.0
0.0,93978.678040221,0.0,0.0,0.0
0.0,90072.95340987855,0.0,0.0,0.0
0.0,87612.47903424378,0.0,0.0,0.0
0.0,85413.71343585195,0.0,0.0,0.0
0.0,85046.25715137155,0.0,0.0,0.0
0.0,85487.74698765694,0.0,0.0,0.0
0.0,85830.7656787738,0.0,0.0,0.0
0.0,85072.58248017747,0.0,0.0,0.0
0.0,85936.54750847381,0.0,0.0,0.0
0.0,88366.95540688041,0.0,0.0,0.0
0.0,90325.12054252169,0.0,0.0,0.0
0.0,92451.74032455092,0.0,0.0,0.0
0.0,95305.34418668284,0.0,0.0,0.0
0.0,96272.37957013465,0.0,0.0,0.0
0.0,97866.6236349422,0.0,0.0,0.0
0.0,100007.55588387114,0.0,0.0,0.0
0.0,103184.64895590664,0.0,0.0,0.0
0.0,104789.15543702837,0.0,0.0,0.0
0.0,104100.50954763789,0.0,0.0,0.0
0.0,101298.66395909054,0.0,0.0,0.0
0.0,96408.0562647499,0.0,0.0,0.0
0.0,91662.46097484879,0.0,0.0,0.0
0.0,87061.67215461166,0.0,0.0,0.0
0.0,83104.7040876235,0.0,0.0,0.0
0.0,80069.94626794556,0.0,0.0,0.0
0.0,75763.88443396224,0.0,0.0,0.0
0.0,71319.36578589393,0.0,0.0,0.0
0.0,67025.66003844273,0.0,0.0,0.0
0.0,63154.18922576435,0.0,0.0,0.0
0.0,59100.60342658746,0.0,0.0,0.0
0.0,55907.41311959761,0.0,0.0,0.0
0.0,53433.003824151616,0.0,0.0,0.0
0.0,50985.640629225934,0.0,0.0,0.0
0.0,47444.21461680567,0.0,0.0,0.0
0.0,44571.664755324506,0.0,0.0,0.0
0.0,43340.758279486625,0.0,0.0,0.0
0.0,42794.31035260336,0.0,0.0,0.0
0.0,42978.38171946944,0.0,0.0,0.0
0.0,41893.277064710644,0.0,0.0,0.0
0.0,40131.33344769208,0.0,0.0,0.0
0.0,37276.52829936954,0.0,0.0,0.0
0.0,32944.758940906875,0.0,0.0,0.0
0.0,28892.477395308375,0.0,0.0,0.0
0.0,26419.61261067889,0.0,0.0,0.0
0.0,25415.06277561705,0.0,0.0,0.0
0.0,24924.663430141998,0.0,0.0,0.0
0.0,24462.889018466383,0.0,0.0,0.0
0.0,23449.89585760758,0.0,0.0,0.0
0.0,21796.17096513287,0.0,0.0,0.0
0.0,19463.58208510561,0.0,0.0,0.0
0.0,17208.253068366717,0.0,0.0,0.0
0.0,15397.12536245776,0.0,0.0,0.0
0.0,14005.830018940374,0.0,0.0,0.0
0.0,13046.242609870427,0.0,0.0,0.0
0.0,12580.315180221509,0.0,0.0,0.0
0.0,12355.159825636101,0.0,0.0,0.0
0.0,12315.002544406689,0.0,0.0,0.0
0.0,12271.653274156486,0.0,0.0,0.0
0.0,12662.41451073497,0.0,0.0,0.0
0.0,14058.343386701905,0.0,0.0,0.0
0.0,16212.833008353611,0.0,0.0,0.0
0.0,18237.446431567634,0.0,0.0,0.0
0.0,19393.838841124274,0.0,0.0,0.0
0.0,19464.199889432213,0.0,0.0,0.0
0.0,18967.45088837816,0.0,0.0,0.0
0.0,18467.75015554143,0.0,0.0,0.0
0.0,18571.40399256093,0.0,0.0,0.0
0.0,20455.398286546842,0.0,0.0,0.0
0.0,23721.970018552485,0.0,0.0,0.0
0.0,27830.91794988581,0.0,0.0,0.0
0.0,32074.40993456895,0.0,0.0,0.0
0.0,35695.978897135086,0.0,0.0,0.0
0.0,38011.818415418806,0.0,0.0,0.0
0.0,38967.83628837947,0.0,0.0,0.0
0.0,39314.93935254444,0.0,0.0,0.0
0.0,38829.72269892036,0.0,0.0,0.0
0.0,36806.10462712143,0.0,0.0,0.0
0.0,34712.94924611669,0.0,0.0,0.0
0.0,33710.4587588102,0.0,0.0,0.0
0.0,33868.65098888401,0.0,0.0,0.0
0.0,33836.49084143789,0.0,0.0,0.0
0.0,34090.75164429897,0.0,0.0,0.0
0.0,34825.080731395734,0.0,0.0,0.0
0.0,35334.04852913156,0.0,0.0,0.0
0.0,35801.79504929771,0.0,0.0,0.0
0.0,35584.77411834595,0.0,0.0,0.0
0.0,34612.93359013165,0.0,0.0,0.0
0.0,33176.67582062236,0.0,0.0,0.0
0.0,31401.449410581743,0.0,0.0,0.0
0.0,29175.740679057373,0.0,0.0,0.0
0.0,28297.188604160616,0.0,0.0,0.0
0.0,28182.036742173725,0.0,0.0,0.0
0.0,28979.72509521023,0.0,0.0,0.0
0.0,29408.035105861334,0.0,0.0,0.0
0.0,28896.252866193194,0.0,0.0,0.0
0.0,27341.033441349602,0.0,0.0,0.0
0.0,25120.232821975485,0.0,0.0,0.0
0.0,22626.60294747951,0.0,0.0,0.0
0.0,20346.321500438247,0.0,0.0,0.0
0.0,18081.794063725436,0.0,0.0,0.0
0.0,16027.079840820652,0.0,0.0,0.0
0.0,14360.621314725335,0.0,0.0,0.0
0.0,12883.210912571543,0.0,0.0,0.0
0.0,11512.200144444396,0.0,0.0,0.0
0.0,9817.871778726614,0.0,0.0,0.0
0.0,8485.336491162003,0.0,0.0,0.0
0.0,7882.839982870502,0.0,0.0,0.0
0.0,7943.213194564974,0.0,0.0,0.0
0.0,8741.141804839603,0.0,0.0,0.0
0.0,9375.009043937665,0.0,0.0,0.0
0.0,9187.265173574528,0.0,0.0,0.0
0.0,8577.766882914822,0.0,0.0,0.0
0.0,7694.821532806653,0.0,0.0,0.0
0.0,6750.850844214814,0.0,0.0,271.9047236576874
0.0,6165.3782773675775,0.0,0.0,812.5460891477551
0.0,6258.735375610306,0.0,0.0,701.7087045679018
0.0,6866.380253290194,0.0,0.0,360.7234801160604
0.0,7626.210930090765,0.0,0.0,259.51328866194854
0.0,8163.323147149763,0.0,0.0,0.0
0.0,8250.021687650182,0.0,0.0,0.0
0.0,7861.868958228478,0.0,0.0,0.0
0.0,7169.859467504243,0.0,0.0,194.95534354189294
0.0,6483.65047295759,0.0,0.0,470.4950037332152
0.0,5723.270636755591,0.0,0.0,937.9601987181622
0.0,4898.261603498055,0.0,0.0,1391.1952395419214
0.0,4139.357633187393,0.0,0.0,1999.6664757090043
0.0,3767.6453633459355,0.0,0.0,2268.778731424726
0.0,3645.9035885419044,0.0,0.0,2381.398182450716
0.0,3808.317481514183,0.0,0.0,2277.6856186150203
0.0,3944.028498592034,0.0,0.0,2452.3811358274606
0.0,3880.3603304889957,0.0,0.0,3701.4952798052745
0.0,3793.9363696892915,0.0,825.4659858131113,4022.0000000000005
0.0,3798.0550652,0.0,1409.5199999999998,4022.0
0.0,3795.9270725194674,0.0,1350.8473062002213,4022.0000000000005
0.0,3504.9069122253113,0.0,1298.9156475724708,4022.0
0.0,3114.4889002727186,0.0,1334.0363125876943,4022.0
0.0,2835.3786344970276,0.0,1322.6605515219508,4022.0
0.0,3012.070671906429,0.0,1009.793845076486,4022.0
0.0,3357.0114209282806,0.0,544.5081395373774,4022.0
0.0,3715.6468325232377,0.0,97.60434131975967,4022.0
0.0,3953.67311057961,0.0,80.42156556667982,4022.0000000000005
0.0,4188.061207601522,0.0,450.14931750619263,4022.0
0.0,4361.835835690839,0.0,280.2255910746716,4022.0
0.0,4572.36982121323,0.0,0.0,3956.439012957794
0.0,4860.644184500248,0.0,0.0,3437.6041472904208
0.0,5031.192501106177,0.0,0.0,2845.1944734046465
0.0,4911.784653758214,0.0,0.0,2440.8869633151007
0.0,4928.431048113995,0.0,0.0,1984.7590811362963
0.0,5027.245417908414,0.0,0.0,1479.3337419055886
0.0,5458.369870491844,0.0,0.0,898.9148303913269
0.0,5933.495720114679,0.0,0.0,295.5206868098444
0.0,6682.411853811872,0.0,0.0,0.0
0.0,7406.272589818921,0.0,0.0,0.0
0.0,8219.440373483169,0.0,0.0,0.0
0.0,9439.26069390472,0.0,0.0,0.0
0.0,11538.182248624445,0.0,0.0,0.0
0.0,14195.11840012002,0.0,0.0,0.0
0.0,17384.292978986927,0.0,0.0,0.0
0.0,22447.336725375913,0.0,0.0,0.0
0.0,29262.576509408143,0.0,0.0,0.0
0.0,36319.755332231915,0.0,0.0,0.0
0.0,42908.77576533847,0.0,0.0,0.0
0.0,49187.07494462464,0.0,0.0,0.0
0.0,55226.83300891561,0.0,0.0,0.0
0.0,60136.66128230624,0.0,0.0,0.0
0.0,64741.225573428164,0.0,0.0,0.0
0.0,70488.48761153364,0.0,0.0,0.0
0.0,76940.66438629688,0.0,0.0,0.0
0.0,83376.84689349357,0.0,0.0,0.0
0.0,89863.24316345829,0.0,0.0,0.0
0.0,96664.23912551599,0.0,0.0,0.0
0.0,102591.45383497684,0.0,0.0,0.0
0.0,108181.79357412431,0.0,0.0,0.0
0.0,112144.76807206559,0.0,0.0,0.0
0.0,113214.08439403333,0.0,0.0,0.0
0.0,110514.31380922638,0.0,0.0,0.0
0.0,107379.50601110082,0.0,0.0,0.0
0.0,107738.27871254616,0.0,0.0,0.0
0.0,104056.30221582296,0.0,0.0,0.0
0.0,96046.94963584852,0.0,0.0,0.0
0.0,89196.35771534937,0.0,0.0,0.0
0.0,86610.16015925024,0.0,0.0,0.0
0.0,86349.37808849721,0.0,0.0,0.0
0.0,86840.80710784992,0.0,0.0,0.0
0.0,84361.42105532846,0.0,0.0,0.0
0.0,79012.74577527185,0.0,0.0,0.0
0.0,73336.15368763762,0.0,0.0,0.0
0.0,70172.20611877379,0.0,0.0,0.0
0.0,68863.97113472236,0.0,0.0,0.0
0.0,67384.05519279954,0.0,0.0,0.0
