hour,value,Technology
1085,14300.81010944848,curtailment
1086,13641.576337476301,curtailment
1087,12947.127370939485,curtailment
1088,0.0,curtailment
1089,5382.604904140449,curtailment
1090,6328.455468726617,curtailment
1091,6797.928655235206,curtailment
1092,6774.3823273817225,curtailment
1093,6560.277102617495,curtailment
1094,6334.147531573163,curtailment
1095,0.0,curtailment
1096,0.0,curtailment
1097,14397.815135560066,curtailment
1098,14583.495328621782,curtailment
1099,0.0,curtailment
1100,15016.085830586775,curtailment
1101,15162.506843765561,curtailment
1102,15058.397457820776,curtailment
1103,14779.6538485158,curtailment
1104,6655.120003177554,curtailment
1105,5957.123696784637,curtailment
1106,5672.971030072899,curtailment
1107,5635.947880435274,curtailment
1108,5778.450728839319,curtailment
1109,6124.783380554936,curtailment
1110,5544.504434634459,curtailment
1111,12443.79086774328,curtailment
1112,0.0,curtailment
1113,0.0,curtailment
1114,4608.214262560216,curtailment
1115,4686.88795453071,curtailment
1116,4668.816065906186,curtailment
1117,4505.551347244932,curtailment
1118,4313.977296793994,curtailment
1119,0.0,curtailment
1120,0.0,curtailment
1121,2799.719584404325,curtailment
1122,2871.435236649107,curtailment
1123,3024.8876776839984,curtailment
1124,3290.7085630800793,curtailment
1125,3364.735711018327,curtailment
1126,3167.72457190048,curtailment
1127,3164.911212499798,curtailment
1128,2927.9160423029616,curtailment
1129,2520.370644717502,curtailment
1130,2190.7228546711144,curtailment
1131,1665.998718699387,curtailment
1132,1130.517835745502,curtailment
1133,723.2215993767973,curtailment
1134,0.0,curtailment
1135,0.0,curtailment
1136,0.0,curtailment
1137,0.0,curtailment
1138,0.0,curtailment
1139,0.0,curtailment
1140,0.0,curtailment
1141,0.0,curtailment
1142,0.0,curtailment
