Onshore turbines,Offshore trubines fixed,Utility scale PV,"Biogas, Basic plant, large",battery
15981.417520000005,4814.385515081533,0.0,0.0,0.0
15996.671840000003,4808.178385637223,0.0,0.0,0.0
15909.827120000004,4790.786586484035,0.0,0.0,0.0
15793.255840000003,4754.186665571892,0.0,0.0,7562.11578266694
15676.334880000004,4677.765402137269,0.0,0.0,7562.1157826669405
15422.730400000004,4566.7758460534715,0.0,0.0,7562.11578266694
14947.143040000003,4360.12425178543,0.0,0.0,7562.115782666938
13900.475600000003,4086.5228021876646,0.0,0.0,0.0
12238.025440000003,3802.986680179936,0.0,0.0,0.0
10389.17328,3575.5463553235413,0.0,0.0,0.0
9237.902640000004,3538.999495521231,0.0,0.0,0.0
8632.76072,3570.0422855844954,0.0,0.0,0.0
9102.102720000004,3604.040171302984,0.0,0.0,0.0
9535.299840000003,3658.117605468811,0.0,0.0,0.0
10896.205520000003,3776.356125480341,0.0,0.0,0.0
11836.058880000002,3902.337485903416,0.0,0.0,0.0
12564.547600000002,3999.0852360272847,0.0,0.0,0.0
12924.781920000003,4024.1484471749377,0.0,0.0,0.0
13701.451280000003,4153.1114338081525,0.0,0.0,0.0
14684.533360000003,4380.973186325323,0.0,0.0,7562.115782666939
15383.310560000002,4574.785012420131,0.0,0.0,0.0
15825.877600000003,4670.169500183718,0.0,0.0,0.0
16091.420080000005,4706.336768969543,0.0,0.0,0.0
16322.919520000005,4730.149982818284,0.0,0.0,0.0
16512.412240000005,4757.637678522849,0.0,0.0,0.0
16578.219760000004,4780.9825260367315,0.0,0.0,0.0
16544.575280000005,4776.98457549213,0.0,0.0,7562.1157826669405
16457.3508,4770.0243864505965,0.0,0.0,7562.11578266694
16275.656320000004,4769.036633482966,0.0,0.0,7562.11578266694
16013.832480000003,4737.908129319205,0.0,0.0,7562.115782666941
15648.040880000002,4691.721494428876,0.0,0.0,7562.115782666939
15164.29432,4620.423689310856,0.0,0.0,7562.11578266694
14644.015600000002,4538.482029641854,0.0,0.0,7562.11578266694
14020.633920000004,4403.29864828687,0.0,0.0,7562.11578266694
13030.648480000002,4197.747051641872,0.0,0.0,0.0
11457.494560000003,3882.0334481452533,0.0,0.0,0.0
9432.21944,3510.9587397872706,0.0,0.0,0.0
7991.575440000001,3167.7421344967142,0.0,0.0,0.0
7026.96248,2919.619201271629,0.0,0.0,0.0
6262.6184,2687.6686820795685,0.0,0.0,0.0
5667.267520000001,2462.2630467040153,0.0,0.0,7562.11578266694
5445.371120000001,2348.102068901834,0.0,0.0,7562.11578266694
5482.636480000001,2336.265359785607,0.0,0.0,7562.1157826669405
5689.477840000001,2437.33248833094,0.0,0.0,7562.11578266694
6205.097920000002,2667.518725621108,0.0,0.0,0.0
6931.984880000002,2978.3364213298255,0.0,0.0,0.0
8128.251440000002,3261.5633603321917,0.0,0.0,0.0
9568.748800000001,3448.8303026104936,0.0,0.0,0.0
10375.772640000003,3559.3157781508935,0.0,0.0,0.0
10641.755040000002,3590.9657097593445,0.0,0.0,0.0
10636.577520000003,3554.8474204595177,0.0,0.0,0.0
9544.338880000003,3359.358046969271,0.0,0.0,0.0
8029.942480000003,3128.1350772254755,0.0,0.0,0.0
7059.723360000003,2925.981432421601,0.0,0.0,7562.1157826669405
6517.6968,2757.452204755479,0.0,0.0,7562.1157826669405
6495.738400000001,2670.312597134921,0.0,0.0,7562.1157826669405
6613.960320000002,2707.641087901285,0.0,0.0,7562.115782666938
7009.2566400000005,2820.4163544121016,0.0,0.0,7562.115782666938
7536.303360000001,2926.840614238486,0.0,0.0,0.0
8054.495280000002,3057.9913512462863,0.0,0.0,0.0
8282.001600000001,3138.4105652255107,0.0,0.0,0.0
8555.643120000002,3284.8898405388254,0.0,0.0,0.0
8891.234400000001,3388.862064847426,0.0,0.0,0.0
9092.898240000002,3447.5425502911244,0.0,0.0,0.0
8515.730720000003,3401.128364872096,0.0,0.0,0.0
8038.519040000002,3322.237719018399,0.0,0.0,0.0
7610.867920000002,3135.6993465943196,0.0,0.0,0.0
7250.110960000001,2935.058963826598,0.0,0.0,7562.115782666939
6995.058880000001,2817.9530944287762,0.0,0.0,0.0
6833.187120000001,2813.1224926222058,0.0,0.0,0.0
6810.063120000001,2786.4745910213187,0.0,0.0,0.0
7318.392560000001,2775.1970643702375,0.0,0.0,7562.115782666939
7612.928400000002,2976.3007114430256,0.0,0.0,7562.115782666941
7587.029520000002,3132.605475728768,0.0,0.0,0.0
7765.779920000002,3126.02487770372,0.0,0.0,0.0
7817.055040000003,3162.00949382301,0.0,0.0,0.0
7732.203120000001,3127.1401814161377,0.0,0.0,0.0
7421.345120000002,3101.1116662319364,0.0,0.0,0.0
7442.378560000002,3101.2239108873487,0.0,0.0,0.0
7561.141920000002,3118.203466033385,0.0,0.0,0.0
7767.4305600000025,3125.4830421398656,0.0,0.0,0.0
8142.62592,3190.585962685075,0.0,0.0,0.0
8425.795280000002,3253.653173343485,0.0,0.0,0.0
8893.994240000002,3326.656076817818,0.0,0.0,0.0
8985.982640000002,3393.1406270305592,0.0,0.0,0.0
9100.771680000002,3507.5669103818973,0.0,0.0,0.0
9485.68288,3622.10952001248,0.0,0.0,0.0
10297.072080000002,3738.0123307854715,0.0,0.0,0.0
11303.970000000003,3877.104887366686,0.0,0.0,0.0
12639.014400000002,4055.5902159678963,0.0,0.0,0.0
13935.548880000002,4250.763263611071,0.0,0.0,0.0
15105.393920000004,4444.877129869536,0.0,0.0,7562.11578266694
15774.967200000003,4569.870737324981,0.0,0.0,0.0
16038.562000000004,4605.719639451818,0.0,0.0,0.0
16079.760320000001,4607.696165793037,0.0,0.0,0.0
15748.545680000001,4588.379881002503,0.0,0.0,0.0
15384.201680000002,4561.116674608764,0.0,0.0,0.0
14578.324640000003,4472.654620866255,0.0,0.0,0.0
14008.278560000004,4400.264981372858,0.0,0.0,0.0
13365.728400000005,4317.965159212495,0.0,0.0,7562.115782666939
12859.756480000004,4262.025484172779,0.0,0.0,0.0
12549.409840000004,4250.995916169562,0.0,0.0,0.0
12542.19816,4269.678528859994,0.0,0.0,0.0
12874.499440000003,4326.6967729976295,0.0,0.0,0.0
13067.128000000002,4366.954849270261,0.0,0.0,7562.115782666938
13441.432240000002,4426.113905108399,0.0,0.0,7562.1157826669405
14103.229840000004,4513.707593380398,0.0,0.0,7562.1157826669405
15170.863040000004,4608.970652834947,0.0,0.0,7562.11578266694
15608.105920000002,4675.558264049477,0.0,0.0,7562.115782666941
15940.01992,4685.261304306909,0.0,0.0,7562.11578266694
16168.906160000006,4652.814435645028,0.0,0.0,7562.1157826669405
16250.513200000001,4636.119573761357,0.0,0.0,7562.11578266694
16360.557120000005,4636.975694360366,0.0,0.0,7562.1157826669405
16403.289520000002,4620.300220189902,0.0,0.0,7562.115782666938
16421.002880000004,4662.900128136821,0.0,0.0,7562.115782666939
16286.503920000003,4650.40729798941,0.0,0.0,7562.115782666939
15949.626720000006,4614.179825252046,0.0,0.0,0.0
15506.168560000002,4560.788103890194,0.0,0.0,0.0
15082.785040000002,4496.7484463535275,0.0,0.0,0.0
14502.293680000004,4396.610907636202,0.0,0.0,0.0
13601.826320000002,4241.424508280751,0.0,0.0,0.0
12575.647120000001,4048.3422724461234,0.0,0.0,0.0
11562.236880000002,3810.1050321450048,0.0,0.0,0.0
10583.554000000002,3561.3392431661932,0.0,0.0,0.0
9662.933040000004,3315.3550808296955,0.0,0.0,0.0
8754.637360000002,3125.701409014941,0.0,0.0,0.0
7973.5199200000025,2938.438548360472,0.0,0.0,0.0
7623.054080000002,2793.9837584684155,0.0,0.0,0.0
7475.2108800000005,2677.8666624441826,0.0,0.0,0.0
7365.907680000002,2604.7168205118546,0.0,0.0,0.0
6965.17816,2539.34757401153,0.0,0.0,0.0
6713.081440000002,2528.4231078220187,0.0,0.0,0.0
6590.877680000001,2541.5485896635732,0.0,0.0,0.0
6502.03264,2551.7465268107785,0.0,0.0,0.0
6131.860640000001,2529.2057591920307,0.0,0.0,0.0
6162.910720000002,2554.891417974245,0.0,0.0,0.0
6415.5376000000015,2627.1473842871055,0.0,0.0,0.0
6677.414080000001,2685.3635850197793,0.0,0.0,0.0
6979.210480000002,2748.5879381957666,0.0,0.0,0.0
7228.216480000002,2833.42550997441,0.0,0.0,0.0
7448.736720000001,2862.1754478493854,0.0,0.0,0.0
7556.1035200000015,2909.5722842062514,0.0,0.0,0.0
7559.600320000001,2973.222146666848,0.0,0.0,0.0
7844.5970400000015,3067.6770446024266,0.0,0.0,0.0
8150.303840000001,3115.3789823408233,0.0,0.0,0.0
8486.508000000002,3094.9055571935833,0.0,0.0,0.0
8468.215600000001,3011.6067576000487,0.0,0.0,0.0
8117.591840000001,2866.209112602527,0.0,0.0,0.0
7635.635040000001,2725.1226827788037,0.0,0.0,0.0
7268.076240000001,2588.341345693129,0.0,0.0,0.0
